date,hour_ending,interval_start_local,interval_end_local,is_extra_dst_hour,location_id,location_name,location_type,lmp,energy_component,congestion_component,marginal_loss_component
2025-06-22,07,2025-06-22 06:00:00,2025-06-22 07:00:00,False,11136,LD.E_CAMBRG13.8,NETWORK NODE,20.89,20.47,0.12,0.3
2025-06-22,08,2025-06-22 07:00:00,2025-06-22 08:00:00,False,11136,LD.E_CAMBRG13.8,NETWORK NODE,23.25,22.73,0.18,0.34
2025-06-22,09,2025-06-22 08:00:00,2025-06-22 09:00:00,False,11136,LD.E_CAMBRG13.8,NETWORK NODE,26.96,26.48,0.07,0.41
2025-06-22,10,2025-06-22 09:00:00,2025-06-22 10:00:00,False,11136,LD.E_CAMBRG13.8,NETWORK NODE,27.71,27.28,0.0,0.43
2025-06-22,11,2025-06-22 10:00:00,2025-06-22 11:00:00,False,11136,LD.E_CAMBRG13.8,NETWORK NODE,-24.99,-24.69,0.0,-0.3
2025-06-22,12,2025-06-22 11:00:00,2025-06-22 12:00:00,False,11136,LD.E_CAMBRG13.8,NETWORK NODE,-22.18,-21.95,0.0,-0.23
2025-06-22,13,2025-06-22 12:00:00,2025-06-22 13:00:00,False,11136,LD.E_CAMBRG13.8,NETWORK NODE,21.32,21.15,0.0,0.17
2025-06-22,14,2025-06-22 13:00:00,2025-06-22 14:00:00,False,11136,LD.E_CAMBRG13.8,NETWORK NODE,29.17,28.94,0.0,0.23
2025-06-22,15,2025-06-22 14:00:00,2025-06-22 15:00:00,False,11136,LD.E_CAMBRG13.8,NETWORK NODE,36.79,36.45,0.0,0.34
2025-06-22,16,2025-06-22 15:00:00,2025-06-22 16:00:00,False,11136,LD.E_CAMBRG13.8,NETWORK NODE,45.09,44.65,0.0,0.44
2025-06-22,17,2025-06-22 16:00:00,2025-06-22 17:00:00,False,11136,LD.E_CAMBRG13.8,NETWORK NODE,49.3,48.86,0.0,0.44
2025-06-22,18,2025-06-22 17:00:00,2025-06-22 18:00:00,False,11136,LD.E_CAMBRG13.8,NETWORK NODE,48.11,47.59,0.0,0.52
2025-06-22,19,2025-06-22 18:00:00,2025-06-22 19:00:00,False,11136,LD.E_CAMBRG13.8,NETWORK NODE,53.21,52.61,0.0,0.6
2025-06-22,20,2025-06-22 19:00:00,2025-06-22 20:00:00,False,11136,LD.E_CAMBRG13.8,NETWORK NODE,67.6,66.9,0.0,0.7
2025-06-22,21,2025-06-22 20:00:00,2025-06-22 21:00:00,False,11136,LD.E_CAMBRG13.8,NETWORK NODE,73.37,72.65,0.0,0.72
2025-06-22,22,2025-06-22 21:00:00,2025-06-22 22:00:00,False,11136,LD.E_CAMBRG13.8,NETWORK NODE,72.34,71.65,0.0,0.69
2025-06-22,23,2025-06-22 22:00:00,2025-06-22 23:00:00,False,11136,LD.E_CAMBRG13.8,NETWORK NODE,54.82,54.46,0.0,0.36
2025-06-22,24,2025-06-22 23:00:00,2025-06-23 00:00:00,False,11136,LD.E_CAMBRG13.8,NETWORK NODE,46.14,45.94,0.0,0.2
2025-06-23,01,2025-06-23 00:00:00,2025-06-23 01:00:00,False,11136,LD.E_CAMBRG13.8,NETWORK NODE,47.03,46.62,0.0,0.41
2025-06-23,02,2025-06-23 01:00:00,2025-06-23 02:00:00,False,11136,LD.E_CAMBRG13.8,NETWORK NODE,38.33,37.87,0.0,0.46
2025-06-23,03,2025-06-23 02:00:00,2025-06-23 03:00:00,False,11136,LD.E_CAMBRG13.8,NETWORK NODE,39.52,39.1,0.0,0.42
2025-06-23,04,2025-06-23 03:00:00,2025-06-23 04:00:00,False,11136,LD.E_CAMBRG13.8,NETWORK NODE,36.98,36.58,0.0,0.4
2025-06-23,05,2025-06-23 04:00:00,2025-06-23 05:00:00,False,11136,LD.E_CAMBRG13.8,NETWORK NODE,36.11,35.71,0.0,0.4
2025-06-23,06,2025-06-23 05:00:00,2025-06-23 06:00:00,False,11136,LD.E_CAMBRG13.8,NETWORK NODE,36.56,36.17,0.0,0.39
2025-06-23,07,2025-06-23 06:00:00,2025-06-23 07:00:00,False,11136,LD.E_CAMBRG13.8,NETWORK NODE,44.95,44.53,0.0,0.42
2025-06-23,08,2025-06-23 07:00:00,2025-06-23 08:00:00,False,11136,LD.E_CAMBRG13.8,NETWORK NODE,44.75,44.25,0.0,0.5
2025-06-23,09,2025-06-23 08:00:00,2025-06-23 09:00:00,False,11136,LD.E_CAMBRG13.8,NETWORK NODE,48.56,47.93,0.0,0.63
2025-06-23,10,2025-06-23 09:00:00,2025-06-23 10:00:00,False,11136,LD.E_CAMBRG13.8,NETWORK NODE,53.61,53.02,0.0,0.59
2025-06-23,11,2025-06-23 10:00:00,2025-06-23 11:00:00,False,11136,LD.E_CAMBRG13.8,NETWORK NODE,57.54,56.9,0.0,0.64
2025-06-23,12,2025-06-23 11:00:00,2025-06-23 12:00:00,False,11136,LD.E_CAMBRG13.8,NETWORK NODE,56.95,56.39,0.0,0.56
2025-06-23,13,2025-06-23 12:00:00,2025-06-23 13:00:00,False,11136,LD.E_CAMBRG13.8,NETWORK NODE,72.57,72.18,0.0,0.39
2025-06-23,14,2025-06-23 13:00:00,2025-06-23 14:00:00,False,11136,LD.E_CAMBRG13.8,NETWORK NODE,109.07,108.55,0.0,0.52
2025-06-23,15,2025-06-23 14:00:00,2025-06-23 15:00:00,False,11136,LD.E_CAMBRG13.8,NETWORK NODE,121.4,120.61,0.0,0.79
2025-06-23,16,2025-06-23 15:00:00,2025-06-23 16:00:00,False,11136,LD.E_CAMBRG13.8,NETWORK NODE,147.11,145.9,0.0,1.21
2025-06-23,17,2025-06-23 16:00:00,2025-06-23 17:00:00,False,11136,LD.E_CAMBRG13.8,NETWORK NODE,251.08,249.06,0.0,2.02
2025-06-23,18,2025-06-23 17:00:00,2025-06-23 18:00:00,False,11136,LD.E_CAMBRG13.8,NETWORK NODE,341.6,338.22,0.0,3.38
2025-06-23,19,2025-06-23 18:00:00,2025-06-23 19:00:00,False,11136,LD.E_CAMBRG13.8,NETWORK NODE,281.38,277.41,0.0,3.97
2025-06-23,20,2025-06-23 19:00:00,2025-06-23 20:00:00,False,11136,LD.E_CAMBRG13.8,NETWORK NODE,295.37,290.82,0.0,4.55
2025-06-23,21,2025-06-23 20:00:00,2025-06-23 21:00:00,False,11136,LD.E_CAMBRG13.8,NETWORK NODE,211.81,208.86,0.0,2.95
2025-06-23,22,2025-06-23 21:00:00,2025-06-23 22:00:00,False,11136,LD.E_CAMBRG13.8,NETWORK NODE,153.84,151.75,0.03,2.06
2025-06-23,23,2025-06-23 22:00:00,2025-06-23 23:00:00,False,11136,LD.E_CAMBRG13.8,NETWORK NODE,102.28,100.54,0.15,1.59
2025-06-23,24,2025-06-23 23:00:00,2025-06-24 00:00:00,False,11136,LD.E_CAMBRG13.8,NETWORK NODE,70.04,68.91,0.09,1.04
2025-06-24,01,2025-06-24 00:00:00,2025-06-24 01:00:00,False,11136,LD.E_CAMBRG13.8,NETWORK NODE,57.98,57.08,0.11,0.79
2025-06-24,02,2025-06-24 01:00:00,2025-06-24 02:00:00,False,11136,LD.E_CAMBRG13.8,NETWORK NODE,61.11,60.29,0.12,0.7
2025-06-24,03,2025-06-24 02:00:00,2025-06-24 03:00:00,False,11136,LD.E_CAMBRG13.8,NETWORK NODE,94.99,93.62,0.14,1.23
2025-06-24,04,2025-06-24 03:00:00,2025-06-24 04:00:00,False,11136,LD.E_CAMBRG13.8,NETWORK NODE,57.23,56.34,0.11,0.78
2025-06-24,05,2025-06-24 04:00:00,2025-06-24 05:00:00,False,11136,LD.E_CAMBRG13.8,NETWORK NODE,50.04,49.28,0.12,0.64
2025-06-24,06,2025-06-24 05:00:00,2025-06-24 06:00:00,False,11136,LD.E_CAMBRG13.8,NETWORK NODE,62.34,61.31,0.14,0.89
2025-06-24,07,2025-06-24 06:00:00,2025-06-24 07:00:00,False,11136,LD.E_CAMBRG13.8,NETWORK NODE,75.81,74.54,0.13,1.14
2025-06-24,08,2025-06-24 07:00:00,2025-06-24 08:00:00,False,11136,LD.E_CAMBRG13.8,NETWORK NODE,45.07,44.35,0.09,0.63
2025-06-24,09,2025-06-24 08:00:00,2025-06-24 09:00:00,False,11136,LD.E_CAMBRG13.8,NETWORK NODE,59.04,58.12,0.0,0.92
2025-06-24,10,2025-06-24 09:00:00,2025-06-24 10:00:00,False,11136,LD.E_CAMBRG13.8,NETWORK NODE,41.96,41.32,0.0,0.64
2025-06-24,11,2025-06-24 10:00:00,2025-06-24 11:00:00,False,11136,LD.E_CAMBRG13.8,NETWORK NODE,70.66,68.8,0.77,1.09
2025-06-24,12,2025-06-24 11:00:00,2025-06-24 12:00:00,False,11136,LD.E_CAMBRG13.8,NETWORK NODE,74.54,68.98,4.47,1.09
2025-06-24,13,2025-06-24 12:00:00,2025-06-24 13:00:00,False,11136,LD.E_CAMBRG13.8,NETWORK NODE,105.25,96.97,6.77,1.51
2025-06-24,14,2025-06-24 13:00:00,2025-06-24 14:00:00,False,11136,LD.E_CAMBRG13.8,NETWORK NODE,112.35,107.29,3.41,1.65
2025-06-24,15,2025-06-24 14:00:00,2025-06-24 15:00:00,False,11136,LD.E_CAMBRG13.8,NETWORK NODE,130.09,127.08,1.23,1.78
2025-06-24,16,2025-06-24 15:00:00,2025-06-24 16:00:00,False,11136,LD.E_CAMBRG13.8,NETWORK NODE,186.45,180.28,3.7,2.47
2025-06-24,17,2025-06-24 16:00:00,2025-06-24 17:00:00,False,11136,LD.E_CAMBRG13.8,NETWORK NODE,340.4,334.31,0.54,5.55
2025-06-24,18,2025-06-24 17:00:00,2025-06-24 18:00:00,False,11136,LD.E_CAMBRG13.8,NETWORK NODE,755.07,740.94,0.07,14.06
2025-06-24,19,2025-06-24 18:00:00,2025-06-24 19:00:00,False,11136,LD.E_CAMBRG13.8,NETWORK NODE,1128.49,1107.92,0.0,20.57
2025-06-24,20,2025-06-24 19:00:00,2025-06-24 20:00:00,False,11136,LD.E_CAMBRG13.8,NETWORK NODE,1086.43,1069.68,0.0,16.75
2025-06-24,21,2025-06-24 20:00:00,2025-06-24 21:00:00,False,11136,LD.E_CAMBRG13.8,NETWORK NODE,862.64,850.07,0.03,12.54
2025-06-24,22,2025-06-24 21:00:00,2025-06-24 22:00:00,False,11136,LD.E_CAMBRG13.8,NETWORK NODE,264.64,259.76,0.74,4.14
2025-06-24,23,2025-06-24 22:00:00,2025-06-24 23:00:00,False,11136,LD.E_CAMBRG13.8,NETWORK NODE,65.53,64.26,0.26,1.01
2025-06-24,24,2025-06-24 23:00:00,2025-06-25 00:00:00,False,11136,LD.E_CAMBRG13.8,NETWORK NODE,52.83,52.01,0.1,0.72
2025-06-25,01,2025-06-25 00:00:00,2025-06-25 01:00:00,False,11136,LD.E_CAMBRG13.8,NETWORK NODE,98.76,97.62,0.15,0.99
2025-06-25,02,2025-06-25 01:00:00,2025-06-25 02:00:00,False,11136,LD.E_CAMBRG13.8,NETWORK NODE,71.82,71.05,0.05,0.72
2025-06-25,03,2025-06-25 02:00:00,2025-06-25 03:00:00,False,11136,LD.E_CAMBRG13.8,NETWORK NODE,72.04,71.35,0.0,0.69
2025-06-25,04,2025-06-25 03:00:00,2025-06-25 04:00:00,False,11136,LD.E_CAMBRG13.8,NETWORK NODE,67.45,66.73,0.0,0.72
2025-06-25,05,2025-06-25 04:00:00,2025-06-25 05:00:00,False,11136,LD.E_CAMBRG13.8,NETWORK NODE,66.86,66.09,0.0,0.77
2025-06-25,06,2025-06-25 05:00:00,2025-06-25 06:00:00,False,11136,LD.E_CAMBRG13.8,NETWORK NODE,61.49,60.86,0.0,0.63
2025-06-25,07,2025-06-25 06:00:00,2025-06-25 07:00:00,False,11136,LD.E_CAMBRG13.8,NETWORK NODE,67.73,67.18,0.0,0.55
2025-06-25,08,2025-06-25 07:00:00,2025-06-25 08:00:00,False,11136,LD.E_CAMBRG13.8,NETWORK NODE,71.53,70.95,0.0,0.58
2025-06-25,09,2025-06-25 08:00:00,2025-06-25 09:00:00,False,11136,LD.E_CAMBRG13.8,NETWORK NODE,89.89,89.04,0.0,0.85
2025-06-25,10,2025-06-25 09:00:00,2025-06-25 10:00:00,False,11136,LD.E_CAMBRG13.8,NETWORK NODE,83.74,82.84,0.0,0.9
2025-06-25,11,2025-06-25 10:00:00,2025-06-25 11:00:00,False,11136,LD.E_CAMBRG13.8,NETWORK NODE,66.2,65.55,0.0,0.65
2025-06-25,12,2025-06-25 11:00:00,2025-06-25 12:00:00,False,11136,LD.E_CAMBRG13.8,NETWORK NODE,98.96,97.58,0.64,0.74
2025-06-25,13,2025-06-25 12:00:00,2025-06-25 13:00:00,False,11136,LD.E_CAMBRG13.8,NETWORK NODE,92.4,89.67,2.16,0.57
2025-06-25,14,2025-06-25 13:00:00,2025-06-25 14:00:00,False,11136,LD.E_CAMBRG13.8,NETWORK NODE,110.54,107.36,2.51,0.67
2025-06-25,15,2025-06-25 14:00:00,2025-06-25 15:00:00,False,11136,LD.E_CAMBRG13.8,NETWORK NODE,127.33,123.36,3.18,0.79
2025-06-25,16,2025-06-25 15:00:00,2025-06-25 16:00:00,False,11136,LD.E_CAMBRG13.8,NETWORK NODE,165.68,162.49,2.41,0.78
2025-06-25,17,2025-06-25 16:00:00,2025-06-25 17:00:00,False,11136,LD.E_CAMBRG13.8,NETWORK NODE,228.56,225.69,2.47,0.4
2025-06-25,18,2025-06-25 17:00:00,2025-06-25 18:00:00,False,11136,LD.E_CAMBRG13.8,NETWORK NODE,375.26,370.53,4.54,0.19
2025-06-25,19,2025-06-25 18:00:00,2025-06-25 19:00:00,False,11136,LD.E_CAMBRG13.8,NETWORK NODE,326.55,325.94,0.27,0.34
2025-06-25,20,2025-06-25 19:00:00,2025-06-25 20:00:00,False,11136,LD.E_CAMBRG13.8,NETWORK NODE,221.26,220.89,0.0,0.37
2025-06-25,21,2025-06-25 20:00:00,2025-06-25 21:00:00,False,11136,LD.E_CAMBRG13.8,NETWORK NODE,156.54,155.69,0.13,0.72
2025-06-25,22,2025-06-25 21:00:00,2025-06-25 22:00:00,False,11136,LD.E_CAMBRG13.8,NETWORK NODE,148.21,147.42,0.0,0.79
2025-06-25,23,2025-06-25 22:00:00,2025-06-25 23:00:00,False,11136,LD.E_CAMBRG13.8,NETWORK NODE,93.99,93.38,0.0,0.61
2025-06-25,24,2025-06-25 23:00:00,2025-06-26 00:00:00,False,11136,LD.E_CAMBRG13.8,NETWORK NODE,72.14,71.8,0.0,0.34
2025-06-26,01,2025-06-26 00:00:00,2025-06-26 01:00:00,False,11136,LD.E_CAMBRG13.8,NETWORK NODE,109.82,108.99,0.0,0.83
2025-06-26,02,2025-06-26 01:00:00,2025-06-26 02:00:00,False,11136,LD.E_CAMBRG13.8,NETWORK NODE,83.35,82.45,0.0,0.9
2025-06-26,03,2025-06-26 02:00:00,2025-06-26 03:00:00,False,11136,LD.E_CAMBRG13.8,NETWORK NODE,88.66,87.72,0.0,0.94
2025-06-26,04,2025-06-26 03:00:00,2025-06-26 04:00:00,False,11136,LD.E_CAMBRG13.8,NETWORK NODE,70.77,70.07,0.0,0.7
2025-06-26,05,2025-06-26 04:00:00,2025-06-26 05:00:00,False,11136,LD.E_CAMBRG13.8,NETWORK NODE,66.11,65.46,0.0,0.65
2025-06-26,06,2025-06-26 05:00:00,2025-06-26 06:00:00,False,11136,LD.E_CAMBRG13.8,NETWORK NODE,71.35,70.44,0.0,0.91
2025-06-26,07,2025-06-26 06:00:00,2025-06-26 07:00:00,False,11136,LD.E_CAMBRG13.8,NETWORK NODE,59.66,58.97,0.0,0.69
2025-06-26,08,2025-06-26 07:00:00,2025-06-26 08:00:00,False,11136,LD.E_CAMBRG13.8,NETWORK NODE,66.22,65.55,0.0,0.67
2025-06-26,09,2025-06-26 08:00:00,2025-06-26 09:00:00,False,11136,LD.E_CAMBRG13.8,NETWORK NODE,57.77,57.15,0.0,0.62
2025-06-26,10,2025-06-26 09:00:00,2025-06-26 10:00:00,False,11136,LD.E_CAMBRG13.8,NETWORK NODE,52.19,51.64,0.0,0.55
2025-06-26,11,2025-06-26 10:00:00,2025-06-26 11:00:00,False,11136,LD.E_CAMBRG13.8,NETWORK NODE,43.6,43.23,0.0,0.37
2025-06-26,12,2025-06-26 11:00:00,2025-06-26 12:00:00,False,11136,LD.E_CAMBRG13.8,NETWORK NODE,45.39,45.16,0.01,0.22
2025-06-26,13,2025-06-26 12:00:00,2025-06-26 13:00:00,False,11136,LD.E_CAMBRG13.8,NETWORK NODE,74.03,73.51,0.02,0.5
2025-06-26,14,2025-06-26 13:00:00,2025-06-26 14:00:00,False,11136,LD.E_CAMBRG13.8,NETWORK NODE,70.52,69.82,0.01,0.69
2025-06-26,15,2025-06-26 14:00:00,2025-06-26 15:00:00,False,11136,LD.E_CAMBRG13.8,NETWORK NODE,71.56,70.92,0.01,0.63
2025-06-26,16,2025-06-26 15:00:00,2025-06-26 16:00:00,False,11136,LD.E_CAMBRG13.8,NETWORK NODE,43.93,43.55,0.01,0.37
2025-06-26,17,2025-06-26 16:00:00,2025-06-26 17:00:00,False,11136,LD.E_CAMBRG13.8,NETWORK NODE,34.54,34.25,0.0,0.29
2025-06-26,18,2025-06-26 17:00:00,2025-06-26 18:00:00,False,11136,LD.E_CAMBRG13.8,NETWORK NODE,32.26,31.95,0.0,0.31
2025-06-26,19,2025-06-26 18:00:00,2025-06-26 19:00:00,False,11136,LD.E_CAMBRG13.8,NETWORK NODE,31.86,31.56,0.0,0.3
2025-06-26,20,2025-06-26 19:00:00,2025-06-26 20:00:00,False,11136,LD.E_CAMBRG13.8,NETWORK NODE,33.08,32.79,0.0,0.29
2025-06-26,21,2025-06-26 20:00:00,2025-06-26 21:00:00,False,11136,LD.E_CAMBRG13.8,NETWORK NODE,34.41,34.13,0.0,0.28
2025-06-26,22,2025-06-26 21:00:00,2025-06-26 22:00:00,False,11136,LD.E_CAMBRG13.8,NETWORK NODE,39.18,38.9,0.0,0.28
2025-06-26,23,2025-06-26 22:00:00,2025-06-26 23:00:00,False,11136,LD.E_CAMBRG13.8,NETWORK NODE,31.97,31.75,0.0,0.22
2025-06-26,24,2025-06-26 23:00:00,2025-06-27 00:00:00,False,11136,LD.E_CAMBRG13.8,NETWORK NODE,30.3,30.05,0.0,0.25
2025-06-27,01,2025-06-27 00:00:00,2025-06-27 01:00:00,False,11136,LD.E_CAMBRG13.8,NETWORK NODE,31.03,30.74,0.0,0.29
2025-06-27,02,2025-06-27 01:00:00,2025-06-27 02:00:00,False,11136,LD.E_CAMBRG13.8,NETWORK NODE,32.24,31.96,0.0,0.28
2025-06-27,03,2025-06-27 02:00:00,2025-06-27 03:00:00,False,11136,LD.E_CAMBRG13.8,NETWORK NODE,31.08,30.79,0.0,0.29
2025-06-27,04,2025-06-27 03:00:00,2025-06-27 04:00:00,False,11136,LD.E_CAMBRG13.8,NETWORK NODE,29.94,29.63,0.0,0.31
2025-06-27,05,2025-06-27 04:00:00,2025-06-27 05:00:00,False,11136,LD.E_CAMBRG13.8,NETWORK NODE,29.74,29.44,0.0,0.3
2025-06-27,06,2025-06-27 05:00:00,2025-06-27 06:00:00,False,11136,LD.E_CAMBRG13.8,NETWORK NODE,30.83,30.51,0.0,0.32
2025-06-27,07,2025-06-27 06:00:00,2025-06-27 07:00:00,False,11136,LD.E_CAMBRG13.8,NETWORK NODE,32.44,32.13,0.0,0.31
2025-06-27,08,2025-06-27 07:00:00,2025-06-27 08:00:00,False,11136,LD.E_CAMBRG13.8,NETWORK NODE,30.66,30.35,0.0,0.31
2025-06-27,09,2025-06-27 08:00:00,2025-06-27 09:00:00,False,11136,LD.E_CAMBRG13.8,NETWORK NODE,30.73,30.42,0.0,0.31
2025-06-27,10,2025-06-27 09:00:00,2025-06-27 10:00:00,False,11136,LD.E_CAMBRG13.8,NETWORK NODE,29.71,29.39,0.0,0.32
2025-06-27,11,2025-06-27 10:00:00,2025-06-27 11:00:00,False,11136,LD.E_CAMBRG13.8,NETWORK NODE,26.54,26.34,0.0,0.2
2025-06-27,12,2025-06-27 11:00:00,2025-06-27 12:00:00,False,11136,LD.E_CAMBRG13.8,NETWORK NODE,26.19,26.02,0.0,0.17
2025-06-27,13,2025-06-27 12:00:00,2025-06-27 13:00:00,False,11136,LD.E_CAMBRG13.8,NETWORK NODE,26.27,26.12,0.0,0.15
2025-06-27,14,2025-06-27 13:00:00,2025-06-27 14:00:00,False,11136,LD.E_CAMBRG13.8,NETWORK NODE,27.11,26.94,0.0,0.17
2025-06-27,15,2025-06-27 14:00:00,2025-06-27 15:00:00,False,11136,LD.E_CAMBRG13.8,NETWORK NODE,29.02,28.81,0.0,0.21
2025-06-27,16,2025-06-27 15:00:00,2025-06-27 16:00:00,False,11136,LD.E_CAMBRG13.8,NETWORK NODE,30.1,29.84,0.0,0.26
2025-06-27,17,2025-06-27 16:00:00,2025-06-27 17:00:00,False,11136,LD.E_CAMBRG13.8,NETWORK NODE,32.63,32.27,0.0,0.36
2025-06-27,18,2025-06-27 17:00:00,2025-06-27 18:00:00,False,11136,LD.E_CAMBRG13.8,NETWORK NODE,36.2,35.73,0.0,0.47
2025-06-27,19,2025-06-27 18:00:00,2025-06-27 19:00:00,False,11136,LD.E_CAMBRG13.8,NETWORK NODE,44.87,44.25,0.0,0.62
2025-06-27,20,2025-06-27 19:00:00,2025-06-27 20:00:00,False,11136,LD.E_CAMBRG13.8,NETWORK NODE,40.62,40.02,0.0,0.6
2025-06-27,21,2025-06-27 20:00:00,2025-06-27 21:00:00,False,11136,LD.E_CAMBRG13.8,NETWORK NODE,45.89,45.19,0.0,0.7
2025-06-27,22,2025-06-27 21:00:00,2025-06-27 22:00:00,False,11136,LD.E_CAMBRG13.8,NETWORK NODE,39.94,39.37,0.0,0.57
2025-06-27,23,2025-06-27 22:00:00,2025-06-27 23:00:00,False,11136,LD.E_CAMBRG13.8,NETWORK NODE,31.01,30.6,0.0,0.41
2025-06-27,24,2025-06-27 23:00:00,2025-06-28 00:00:00,False,11136,LD.E_CAMBRG13.8,NETWORK NODE,29.13,28.73,0.0,0.4
2025-06-28,01,2025-06-28 00:00:00,2025-06-28 01:00:00,False,11136,LD.E_CAMBRG13.8,NETWORK NODE,34.15,33.75,0.0,0.4
2025-06-28,02,2025-06-28 01:00:00,2025-06-28 02:00:00,False,11136,LD.E_CAMBRG13.8,NETWORK NODE,42.66,42.21,0.0,0.45
2025-06-28,03,2025-06-28 02:00:00,2025-06-28 03:00:00,False,11136,LD.E_CAMBRG13.8,NETWORK NODE,34.31,33.99,0.0,0.32
2025-06-28,04,2025-06-28 03:00:00,2025-06-28 04:00:00,False,11136,LD.E_CAMBRG13.8,NETWORK NODE,33.22,32.93,0.0,0.29
2025-06-28,05,2025-06-28 04:00:00,2025-06-28 05:00:00,False,11136,LD.E_CAMBRG13.8,NETWORK NODE,33.29,33.02,0.0,0.27
2025-06-28,06,2025-06-28 05:00:00,2025-06-28 06:00:00,False,11136,LD.E_CAMBRG13.8,NETWORK NODE,34.73,34.45,0.0,0.28
2025-06-28,07,2025-06-28 06:00:00,2025-06-28 07:00:00,False,11136,LD.E_CAMBRG13.8,NETWORK NODE,35.81,35.49,0.0,0.32
2025-06-28,08,2025-06-28 07:00:00,2025-06-28 08:00:00,False,11136,LD.E_CAMBRG13.8,NETWORK NODE,40.6,40.18,0.0,0.42
2025-06-28,09,2025-06-28 08:00:00,2025-06-28 09:00:00,False,11136,LD.E_CAMBRG13.8,NETWORK NODE,42.82,42.35,0.0,0.47
2025-06-28,10,2025-06-28 09:00:00,2025-06-28 10:00:00,False,11136,LD.E_CAMBRG13.8,NETWORK NODE,40.13,39.63,0.0,0.5
2025-06-28,11,2025-06-28 10:00:00,2025-06-28 11:00:00,False,11136,LD.E_CAMBRG13.8,NETWORK NODE,35.36,34.93,0.0,0.43
2025-06-28,12,2025-06-28 11:00:00,2025-06-28 12:00:00,False,11136,LD.E_CAMBRG13.8,NETWORK NODE,35.88,35.45,0.0,0.43
2025-06-28,13,2025-06-28 12:00:00,2025-06-28 13:00:00,False,11136,LD.E_CAMBRG13.8,NETWORK NODE,38.57,38.16,0.0,0.41
2025-06-28,14,2025-06-28 13:00:00,2025-06-28 14:00:00,False,11136,LD.E_CAMBRG13.8,NETWORK NODE,33.25,32.95,0.0,0.3
2025-06-28,15,2025-06-28 14:00:00,2025-06-28 15:00:00,False,11136,LD.E_CAMBRG13.8,NETWORK NODE,29.76,29.5,0.0,0.26
2025-06-28,16,2025-06-28 15:00:00,2025-06-28 16:00:00,False,11136,LD.E_CAMBRG13.8,NETWORK NODE,30.37,30.11,0.0,0.26
2025-06-28,17,2025-06-28 16:00:00,2025-06-28 17:00:00,False,11136,LD.E_CAMBRG13.8,NETWORK NODE,44.39,44.09,0.0,0.3
2025-06-28,18,2025-06-28 17:00:00,2025-06-28 18:00:00,False,11136,LD.E_CAMBRG13.8,NETWORK NODE,74.97,74.53,0.0,0.44
2025-06-28,19,2025-06-28 18:00:00,2025-06-28 19:00:00,False,11136,LD.E_CAMBRG13.8,NETWORK NODE,79.73,79.32,0.0,0.41
2025-06-28,20,2025-06-28 19:00:00,2025-06-28 20:00:00,False,11136,LD.E_CAMBRG13.8,NETWORK NODE,76.63,76.28,0.0,0.35
2025-06-28,21,2025-06-28 20:00:00,2025-06-28 21:00:00,False,11136,LD.E_CAMBRG13.8,NETWORK NODE,79.61,79.23,0.0,0.38
2025-06-28,22,2025-06-28 21:00:00,2025-06-28 22:00:00,False,11136,LD.E_CAMBRG13.8,NETWORK NODE,77.0,76.67,0.0,0.33
2025-06-28,23,2025-06-28 22:00:00,2025-06-28 23:00:00,False,11136,LD.E_CAMBRG13.8,NETWORK NODE,67.42,67.19,0.0,0.23
2025-06-28,24,2025-06-28 23:00:00,2025-06-29 00:00:00,False,11136,LD.E_CAMBRG13.8,NETWORK NODE,46.84,46.69,0.0,0.15
2025-06-29,01,2025-06-29 00:00:00,2025-06-29 01:00:00,False,11136,LD.E_CAMBRG13.8,NETWORK NODE,34.69,34.58,0.0,0.11
2025-06-29,02,2025-06-29 01:00:00,2025-06-29 02:00:00,False,11136,LD.E_CAMBRG13.8,NETWORK NODE,39.1,38.9,0.0,0.2
2025-06-29,03,2025-06-29 02:00:00,2025-06-29 03:00:00,False,11136,LD.E_CAMBRG13.8,NETWORK NODE,37.07,36.84,0.0,0.23
2025-06-29,04,2025-06-29 03:00:00,2025-06-29 04:00:00,False,11136,LD.E_CAMBRG13.8,NETWORK NODE,33.45,33.24,0.0,0.21
2025-06-29,05,2025-06-29 04:00:00,2025-06-29 05:00:00,False,11136,LD.E_CAMBRG13.8,NETWORK NODE,33.72,33.52,0.0,0.2
2025-06-29,06,2025-06-29 05:00:00,2025-06-29 06:00:00,False,11136,LD.E_CAMBRG13.8,NETWORK NODE,31.74,31.52,0.0,0.22
2025-06-29,07,2025-06-29 06:00:00,2025-06-29 07:00:00,False,11136,LD.E_CAMBRG13.8,NETWORK NODE,31.11,30.86,0.0,0.25
2025-06-29,08,2025-06-29 07:00:00,2025-06-29 08:00:00,False,11136,LD.E_CAMBRG13.8,NETWORK NODE,35.29,34.99,0.0,0.3
2025-06-29,09,2025-06-29 08:00:00,2025-06-29 09:00:00,False,11136,LD.E_CAMBRG13.8,NETWORK NODE,35.59,35.25,0.0,0.34
2025-06-29,10,2025-06-29 09:00:00,2025-06-29 10:00:00,False,11136,LD.E_CAMBRG13.8,NETWORK NODE,40.62,40.21,0.0,0.41
2025-06-29,11,2025-06-29 10:00:00,2025-06-29 11:00:00,False,11136,LD.E_CAMBRG13.8,NETWORK NODE,59.37,58.84,0.0,0.53
2025-06-29,12,2025-06-29 11:00:00,2025-06-29 12:00:00,False,11136,LD.E_CAMBRG13.8,NETWORK NODE,68.82,68.22,0.0,0.6
